"Kode","Stednavn","region","big_category_code","big_category","small_category_code","small_category","west_of_Helsingør","decLatitude","decLongitude","Modern_Country","Modern_name","Province","Remark","Zoom"
"021NOR","Nordholm","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.48472200","11.09000000","Denmark","Nordholm","Zealand",,"11"
"021RAS","Råstrup","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.93333300","8.53333300","Denmark","Råstrup","North Jutland",,"11"
"022FRU","Frederikssund","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.83944400","12.06888800","Denmark","Frederikssund","Capital Region",,"11"
"024FRK","Frederiksværk","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.97055500","12.02250000","Denmark","Frederiksværk","Capital Region",,"11"
"024HAH","Hammermøllen","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.06666600","12.56666600","Denmark","Hellebæk","Capital Region",,"11"
"024HOC","Holbæk","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.71666600","11.71666600","Denmark","Holbæk","Zealand",,"11"
"024HOL","Honsbergen","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","55.56666600","8.08333300","Denmark","Hornsbjerge","South Denmark",,"11"
"024ISS","Issefjord","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.86666600","11.81666600","Denmark","Isefjord","Zealand",,"11"
"024KRB","Kronborg Gevært","Danmark","1","The Baltic","1","Denmark","true","56.03861100","12.62138800","Denmark","Kronborg Castle","Capital Region",,"11"
"024LYN","Lyndby","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.66970000","11.93530000","Denmark","Lyndby","Zealand",,"11"
"024NES","Næsby","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.79290000","11.83980000","Denmark","Næsby","Zealand",,"11"
"024NYB","Nykøbing Sjælland","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.92472200","11.67083300","Denmark","Nykøbing Sjælland","Zealand","Gem. Odsherred","11"
"024ORO","Orø","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.77155500","11.81397000","Denmark","Orø","Zealand",,"11"
"024ROK","Roskilde","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.64138800","12.08027700","Denmark","Roskilde","Zealand",,"11"
"024ROR","Rørvig","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.95000000","11.76666600","Denmark","Rørvig","Zealand",,"11"
"027BOR","Borreby","Danmark","1","The Baltic","1","Denmark","false","55.23280000","11.29000000","Denmark","Borreby Castle","Zealand",,"11"
"027KAA","Karrebæksminde","Danmark","1","The Baltic","1","Denmark","false","55.18333300","11.66666600","Denmark","Karrebæksminde","Zealand",,"11"
"027KAU","Kalundborg","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.68333300","11.10000000","Denmark","Kalundborg","Zealand",,"11"
"027KOO","Korsør","Danmark","1","The Baltic","1","Denmark","false","55.32972200","11.13833300","Denmark","Korsør","Zealand",,"11"
"027NAE","Næstved","Danmark","1","The Baltic","1","Denmark","false","55.22972200","11.76083300","Denmark","Næstved","Zealand",,"11"
"027SJE","Selandt","Danmark","1","The Baltic","1","Denmark","false","55.49000000","11.76000000","Denmark","Sjælland","Zealand",,"9"
"027SKE","Skelskør","Danmark","1","The Baltic","1","Denmark","false","55.25000000","11.31666600","Denmark","Skælskør","Zealand",,"11"
"028SKT","Skøttrup","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.37277700","9.75972200","Denmark","Skøttrup","North Jutland",,"11"
"030THO","Thorup","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.00527700","9.23944400","Danmark","Thorup","North Jutland",,"11"
"031GIS","Gisløf","Danmark","1","The Baltic","1","Denmark","false","55.21410000","10.59730000","Denmark","Gislev","South Denmark",,"11"
"031KER","Kartemunde","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.45304000","10.66094000","Denmark","Kerteminde","South Denmark",,"11"
"031ODE","Odense","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.39583300","10.38805500","Denmark","Odense","South Denmark",,"11"
"032LAG","Langeland","Danmark","1","The Baltic","1","Denmark","false","55.00000000","10.83333300","Denmark","Langeland","South Denmark","Island","10"
"032RUD","Rudkøbing","Danmark","1","The Baltic","1","Denmark","false","54.93638800","10.71000000","Denmark","Rudkøbing","South Denmark",,"11"
"039ASS","Assens","Danmark","1","The Baltic","1","Denmark","false","55.27000000","9.90055500","Denmark","Assens","South Denmark",,"11"
"039BGN","Bognæs","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.84222200","11.62472200","Denmark","Bognæs","Zealand",,"11"
"039BOG","Bogense","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.56666600","10.08861100","Denmark","Bogense","South Denmark",,"11"
"039EJD","Ejderstedt","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.30000000","9.68333300","Denmark","Ejersted","North Jutland",,"11"
"039FAA","Faaborg","Danmark","1","The Baltic","1","Denmark","false","55.09500000","10.24222200","Denmark","Fåborg","South Denmark",,"11"
"039MIE","Middelfart","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.50583300","9.73027700","Denmark","Middelfart","South Denmark",,"11"
"039NYB","Nyborg","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.31250000","10.78944400","Denmark","Nyborg","South Denmark",,"11"
"039SVN","Svendborg","Danmark","1","The Baltic","1","Denmark","false","55.05972200","10.60666600","Denmark","Svendborg","South Denmark",,"11"
"039TAS","Tåsinge","Danmark","1","The Baltic","1","Denmark","false","55.00000000","10.60000000","Denmark","Tåsinge","South Denmark",,"11"
"039TUR","Turø","Danmark","1","The Baltic","1","Denmark","false","55.05000000","10.66666600","Denmark","Thurø","South Denmark",,"11"
"040KJE","Kjelstrup","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.99388800","8.75305500","Denmark","Kjelstrup","North Jutland",,"11"
"040VOR","Vorupør","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.94888800","8.37555500","Denmark","Vorupør","North Jutland",,"11"
"041FLA","Fladstrand","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.44055500","10.53638800","Denmark","Frederikshavn","North Jutland",,"11"
"041FRS","Frederikshavn","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","false","57.44055500","10.53638800","Denmark","Frederikshavn","North Jutland",,"11"
"041HAA","Håre","Danmark","1","The Baltic","1","Denmark","false","55.37111100","9.90250000","Denmark","Håre","South Denmark",,"11"
"042DRO","Dronningborg","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.47628720","10.07210520","Denmark","Dronningborg","Central Jutland",,"11"
"042RAN","Randers","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.46666600","10.05000000","Denmark","Randers","Central Jutland",,"11"
"043AAR","Aarhus","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.15000000","10.21666600","Denmark","Århus","Central Jutland",,"11"
"043BLE","Blegind","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.06689320","10.06261020","Denmark","Blegind","Central Jutland",,"11"
"044HOS","Horsens","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.86055500","9.85027700","Denmark","Horsens","Central Jutland",,"11"
"044RAR","Rårup","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.77473220","9.92142320","Denmark","Rårup","Central Jutland",,"11"
"045VEJ","Vejle","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.70916600","9.53555500","Denmark","Vejle","South Denmark",,"11"
"046KOD","Kolding","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.49027700","9.47194400","Denmark","Kolding","South Denmark",,"11"
"046SOB","Søby","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.53083300","9.11277700","Denmark","Søby","Central Jutland",,"11"
"049AEB","Æbeltoft","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.19416600","10.68194400","Denmark","Ebeltoft","Central Jutland",,"11"
"049ANH","Anholt","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.70000000","11.55000000","Denmark","Anholt","Central Jutland",,"11"
"049BAN","Bangsbostrand","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.41861100","10.52194400","Denmark","Bangsbostrand","North Jutland",,"11"
"049FRD","Fredericia","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.56555500","9.75250000","Denmark","Fredericia","South Denmark",,"11"
"049GRD","Grenaa","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.41555500","10.87805500","Denmark","Grenå","Central Jutland",,"11"
"049HAL","Hals","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.00000000","10.31666600","Denmark","Hals","North Jutland",,"11"
"049HAS","Hadsund","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.71666600","10.11666600","Denmark","Hadsund","North Jutland",,"11"
"049HES","Hesselø","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.19630000","11.70560000","Denmark","Hesselø","Capital Region",,"11"
"049HIR","Hirtsholmene","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.49055500","10.61222200","Denmark","Hirsholmene","North Jutland",,"11"
"049HOB","Hobro","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.64305500","9.79027700","Denmark","Hobro","North Jutland",,"11"
"049KAO","Kalø","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.30000000","10.50000000","Denmark","Kalø","Central Jutland",,"11"
"049LAE","Læsø","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.26094000","10.99555700","Denmark","Læsø","North Jutland",,"11"
"049MAF","Koningsdal","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.68402700","10.02611700","Denmark","Mariager Fjord","North Jutland",,"10"
"049MAI","Mariager","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.65181200","9.98045500","Denmark","Mariager","North Jutland",,"11"
"049MOR","Mors","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.83333300","8.75000000","Denmark","Mors","North Jutland","Island","11"
"049SAE","Sæby","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.33333300","10.53333300","Denmark","Sæby","North Jutland",,"11"
"049SAS","Samsø","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.83333300","10.58333300","Denmark","Samsø","Central Jutland",,"11"
"049SKG","Skagen","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.72083300","10.58388800","Denmark","Skagen","North Jutland",,"11"
"049STU","Studsgård","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.09000000","8.90777700","Denmark","Studsgård","Central Jutland",,"11"
"049TRU","Truust","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.28777700","9.67750000","Denmark","Truust","Central Jutland",,"11"
"050BOG","Bøgeskov","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.02277700","10.09500000","Denmark","Bøgeskov","Central Jutland",,"11"
"050HAR","Harboøre","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.61750000","8.18055500","Denmark","Harboøre","Central Jutland",,"11"
"050HOL","Holstebro","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.36000000","8.61583300","Denmark","Holstebro","Central Jutland",,"11"
"051AAL","Aalborg","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.04777700","9.91861100","Denmark","Aalborg","North Jutland",,"11"
"051FER","Ferslev","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.95265320","9.88737620","Denmark","Ferslev","North Jutland",,"11"
"051GAS","Gaaser","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.00623200","10.05037600","Denmark","Gåser","North Jutland",,"11"
"052AGG","Agger","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.77906100","8.25530600","Denmark","Agger","North Jutland",,"11"
"052FJE","Fjellerup","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.50000000","10.60000000","Denmark","Fjellerup","Central Jutland",,"11"
"052LEV","Lemvig","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.54833300","8.31000000","Denmark","Lemvig","Central Jutland",,"11"
"052LOE","Løgstør","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.96666600","9.25000000","Denmark","Løgstør","North Jutland",,"11"
"052NIB","Nibe","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.98333300","9.63333300","Denmark","Nibe","North Jutland",,"11"
"052NYO","Nykøbing Mors","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.79333300","8.85277700","Denmark","Nykøbing Mors","North Jutland",,"11"
"052SKV","Skive","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.56666600","9.03333300","Denmark","Skive","Central Jutland",,"11"
"052THI","Thisted","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.95500000","8.69472200","Denmark","Thisted","North Jutland",,"11"
"052ULB","Ulbjerg","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.62796620","9.33950320","Danmark","Ulbjerg","Central Jutland",,"11"
"052VES","Vestervig","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.76241400","8.31796200","Denmark","Vestervig","North Jutland",,"11"
"055BOR","Bording","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.16861100","9.24361100","Denmark","Bording Kirkeby","Central Jutland",,"11"
"055FAN","Fanø","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","55.41666600","8.41666600","Denmark","Fanø","South Denmark",,"11"
"055FJE","Fjerritslev","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.09025480","9.09228940","Denmark","Fjerritslev","North Jutland",,"11"
"055HJE","Hjerting","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","55.52611100","8.35777700","Denmark","Hjerting","South Denmark",,"11"
"055HJO","Hjørring","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.46416600","9.98222200","Denmark","Hjørring","North Jutland",,"11"
"055LOG","Løgten","Danmark","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","56.28333300","10.40000000","Denmark","Løgten","Central Jutland",,"11"
"055RIB","Ribe","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","55.35000000","8.76666600","Denmark","Ribe","South Denmark",,"11"
"055RIK","Ringkøbing","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.09000000","8.24388800","Denmark","Ringkøbing","Central Jutland",,"11"
"055SOE","Sønderho","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","55.35000000","8.47500000","Denmark","Sønderho","South Denmark",,"11"
"055STR","Struer","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.49111100","8.58361100","Denmark","Struer","Central Jutland",,"11"
"055VAA","Varde","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","55.62111100","8.48055500","Denmark","Varde","South Denmark",,"11"
"059DAN","Danmark","Danmark","1","The Baltic","1","Denmark","false","56.00000000","10.00000000","Denmark","Denmark","Denmark",,"11"
"059JYL","Jylland","Jylland","2","North Sea (German/Danish coast)","1","Denmark","true","56.00000000","9.25000000","Denmark","Jutland","Denmark",,"11"
"059KYH","Kyholm","Jylland","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","55.93250000","10.67194400","Denmark","Kyholm","Central Jutland",,"11"
"059LOE","Lønstrup","Jylland","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.47344800","9.79689700","Denmark","Lønstrup","North Jutland",,"11"
"059LOG","Løgtebro","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.76666600","8.26666600","Denmark","Krik Havn","North Jutland",,"11"
"059LOK","Løkken","Jylland","14","Skagerrak, Kattegat (Denmark, Sweden)","1","Denmark","true","57.37027700","9.71444400","Denmark","Løkken","North Jutland",,"11"
"059VIS","Visby","Danmark","2","North Sea (German/Danish coast)","1","Denmark","true","56.79361100","8.45000000","Denmark","Visby (DK)","North Jutland",,"11"
"061FLS","Flensborg","Hertugdømmerne","1","The Baltic","1","Denmark","false","54.78333300","9.43333300","Germany","Flensburg","Schleswig-Holstein",,"11"
"061REH","Rehm","Hertugdømmerne","2","North Sea (German/Danish coast)","1","Denmark","true","54.30000000","9.03333300","Germany","Rehm","Schleswig-Holstein",,"11"
